"","lab","max.dist","min.dist","mean.dist","size","mean.cl.sil","mean.sil","method","strategy"
"1",35,18.671903409234,10.8019840147011,14.9117793135872,20,-0.000708550907809386,0.00441300874323913,"average","Hierarchical partition"
"2",36,18.8689138797032,10.0310015541855,14.8524363360749,20,-0.00365963234739977,0.00441300874323913,"average","Hierarchical partition"
"3",26,17.6685066172002,10.3602777652551,14.3239305581176,20,0.0288738884898952,0.00441300874323913,"average","Hierarchical partition"
"4",33,18.2860289701019,9.69083331975157,14.9695809925012,20,-0.0112605349580791,0.00441300874323913,"average","Hierarchical partition"
"5",19,18.9113619623117,9.44398194279041,14.2371506554568,20,0.0204445719237796,0.00441300874323913,"average","Hierarchical partition"
"6",42,18.4075978481524,9.6801272938804,14.9912790459554,20,-0.007833742028694,0.00441300874323913,"average","Hierarchical partition"
"7",23,17.7497558414122,10.3114268981136,14.5899771460709,20,0.0307853778842806,0.00441300874323913,"average","Hierarchical partition"
"8",44,19.5438598348921,11.7809246800044,15.5068500553843,20,-0.0319102888359572,0.00441300874323913,"average","Hierarchical partition"
"9",13,17.7387705573197,9.71124983404154,14.3609659466505,20,0.025754214549072,0.00441300874323913,"average","Hierarchical partition"
"10",50,19.1245752857381,13.2425761785635,16.3736990784809,20,-0.0969822532987722,0.00441300874323913,"average","Hierarchical partition"
"11",43,19.4946706562956,11.4013659168131,15.279173525888,20,-0.0299219596748826,0.00441300874323913,"average","Hierarchical partition"
"12",2,17.5270472716433,9.4223006198744,13.5482399792525,20,0.0577706427345806,0.00441300874323913,"average","Hierarchical partition"
"13",1,16.5118787004726,9.69430023364611,13.2129229120002,20,0.0618161551166473,0.00441300874323913,"average","Hierarchical partition"
"14",14,18.0440716991042,9.91118490856877,14.4112716621344,20,0.024436343159711,0.00441300874323913,"average","Hierarchical partition"
"15",32,17.6713121088179,10.9557976970526,14.596251370977,20,0.0208097101999322,0.00441300874323913,"average","Hierarchical partition"
"16",21,17.2598662197729,11.2965433044198,14.4111227471607,20,0.0180246934567603,0.00441300874323913,"average","Hierarchical partition"
"17",18,18.0094065490446,7.13473240979121,14.3789431568106,20,0.0131034679545671,0.00441300874323913,"average","Hierarchical partition"
"18",25,17.4248778335241,10.0102672398652,13.9839583016671,19,0.063067575306005,0.00441300874323913,"average","Hierarchical partition"
"19",41,18.5536569666111,11.228239953739,15.2643143295375,20,-0.0181053601903158,0.00441300874323913,"average","Hierarchical partition"
"20",40,18.7269980450065,11.6206596333822,15.3668484576665,20,-0.0147724931449063,0.00441300874323913,"average","Hierarchical partition"
"21",17,19.0440783728307,10.6260264585551,14.4925173321685,20,0.031478732761933,0.00441300874323913,"average","Hierarchical partition"
"22",34,18.8168443091963,10.3839009322726,15.010464067575,20,-0.0143360788531118,0.00441300874323913,"average","Hierarchical partition"
"23",12,18.514366250239,9.77525791355125,14.3317893294554,20,0.00631909860201213,0.00441300874323913,"average","Hierarchical partition"
"24",11,17.381491771851,10.6834162885632,14.1255451080528,20,0.0265019854031988,0.00441300874323913,"average","Hierarchical partition"
"25",10,17.7920035329847,10.2037048916573,14.2156806212728,20,-0.00745043743489264,0.00441300874323913,"average","Hierarchical partition"
"26",28,17.7672226951602,11.1140746779152,14.6853357010319,20,-0.0175358413974553,0.00441300874323913,"average","Hierarchical partition"
"27",38,18.1072096128261,10.3718558332621,14.9877505675303,20,-0.00493973112835965,0.00441300874323913,"average","Hierarchical partition"
"28",22,18.5619060642032,10.9858257868561,14.4861415688899,20,0.021316534630218,0.00441300874323913,"average","Hierarchical partition"
"29",5,17.2034824496378,9.21028325302952,13.862392344666,20,0.0445511266077064,0.00441300874323913,"average","Hierarchical partition"
"30",31,18.5408801062204,11.1366376819371,15.0958748711512,20,0.00720318800235713,0.00441300874323913,"average","Hierarchical partition"
"31",29,18.6289611203979,10.1237908605632,14.4454244911887,20,0.0304522419180017,0.00441300874323913,"average","Hierarchical partition"
"32",8,18.0364232311522,10.812427342914,14.06349837308,20,0.0488343517429642,0.00441300874323913,"average","Hierarchical partition"
"33",6,17.2692676929105,10.1093005633868,14.2910723957459,20,0.00443828136958484,0.00441300874323913,"average","Hierarchical partition"
"34",45,18.150926443092,11.6395728063313,15.1629541032469,20,-0.0152130923320432,0.00441300874323913,"average","Hierarchical partition"
"35",7,17.8353233375482,9.58903136554593,14.1668542040162,20,0.0176486623452081,0.00441300874323913,"average","Hierarchical partition"
"36",3,17.3227939711709,10.4766558879991,13.9542126061239,20,0.0274077608905091,0.00441300874323913,"average","Hierarchical partition"
"37",24,17.7095216519288,10.870561342191,14.4704581589612,20,0.0262006995569437,0.00441300874323913,"average","Hierarchical partition"
"38",47,19.6317800015333,10.7276733782974,15.6364520972141,20,-0.0389341634151394,0.00441300874323913,"average","Hierarchical partition"
"39",37,19.2535520871426,11.4001103548412,15.1780379401024,20,-0.0240030067564007,0.00441300874323913,"average","Hierarchical partition"
"40",20,18.2779926851036,10.9161117593438,14.6071272660356,20,0.0160463782013705,0.00441300874323913,"average","Hierarchical partition"
"41",27,17.6441675653656,10.8371559864288,14.8563066732915,20,0.0102015509991117,0.00441300874323913,"average","Hierarchical partition"
"42",46,19.0925261748885,11.1350059246626,15.7534506751311,20,-0.0593724920796886,0.00441300874323913,"average","Hierarchical partition"
"43",16,18.2391964587518,10.383556791664,14.6037182797798,20,0.0123846161762766,0.00441300874323913,"average","Hierarchical partition"
"44",30,18.4696115675805,10.3715076307648,15.0319730985853,20,-0.0321525081223826,0.00441300874323913,"average","Hierarchical partition"
"45",49,19.5874340111347,11.2104120572085,16.070566029662,20,-0.0564611670209133,0.00441300874323913,"average","Hierarchical partition"
"46",15,18.714115127501,10.913253695185,14.5918977096168,20,0.0274087927578748,0.00441300874323913,"average","Hierarchical partition"
"47",39,18.1577464417117,11.2436566574337,15.3165279499922,20,-0.0119192630400825,0.00441300874323913,"average","Hierarchical partition"
"48",4,17.9387872753729,10.085722061391,14.0603582117585,20,0.0366487557479913,0.00441300874323913,"average","Hierarchical partition"
"49",9,16.7226816134577,10.0552339247873,14.0814486271543,20,0.0237547720453904,0.00441300874323913,"average","Hierarchical partition"
"50",48,19.8697001804005,11.8403409926618,15.775889377137,20,-0.0626284080765026,0.00441300874323913,"average","Hierarchical partition"
"51",32,17.8777263565341,11.0906288341934,15.2778044625793,20,-0.0139980495043155,-0.00516290915857425,"complete","Hierarchical partition"
"52",36,17.7730955565001,10.3839009322726,15.0169013736349,20,0.000745003870931119,-0.00516290915857425,"complete","Hierarchical partition"
"53",48,18.4998225668285,11.9989908571824,15.4995007556449,20,-0.0456935344145962,-0.00516290915857425,"complete","Hierarchical partition"
"54",5,17.0887771497594,9.22702325672519,14.819000084662,20,-0.0135240103879628,-0.00516290915857425,"complete","Hierarchical partition"
"55",28,17.6522747244688,9.44398194279041,14.771144648601,20,-0.00993579246272053,-0.00516290915857425,"complete","Hierarchical partition"
"56",43,18.0022512770445,11.8893827293724,15.3841870714097,20,-0.0284968247468162,-0.00516290915857425,"complete","Hierarchical partition"
"57",22,17.292617598133,9.67938467299751,14.5902518527067,20,0.0334457755035844,-0.00516290915857425,"complete","Hierarchical partition"
"58",4,17.0861728692096,10.8995027917358,14.6972221726976,20,0.0162094729133396,-0.00516290915857425,"complete","Hierarchical partition"
"59",46,18.8487633192585,11.5583575350152,15.9354146319847,20,-0.0488429208670329,-0.00516290915857425,"complete","Hierarchical partition"
"60",19,17.3577154101194,10.0310015541855,14.8445356511008,20,0.00317786545809013,-0.00516290915857425,"complete","Hierarchical partition"
"61",23,17.4538730375674,9.83303255054569,14.4046167230422,20,0.0110985306709764,-0.00516290915857425,"complete","Hierarchical partition"
"62",10,17.3491188748006,10.383556791664,14.5543873898951,20,0.0169782186263235,-0.00516290915857425,"complete","Hierarchical partition"
"63",35,18.1085416848516,10.3602777652551,15.05513491635,20,-0.0101440096579165,-0.00516290915857425,"complete","Hierarchical partition"
"64",18,17.5942932243147,11.2965433044198,14.8651653663739,20,0.0098042226902833,-0.00516290915857425,"complete","Hierarchical partition"
"65",13,16.8935947069537,10.1237908605632,14.6265283289913,20,0.0262585021953584,-0.00516290915857425,"complete","Hierarchical partition"
"66",31,17.6798430542659,10.3806565411127,15.1572050432265,20,-0.0185241270817849,-0.00516290915857425,"complete","Hierarchical partition"
"67",42,18.4842688404105,11.2392960213928,15.7332988619324,20,-0.0552879727511165,-0.00516290915857425,"complete","Hierarchical partition"
"68",41,18.0439185771443,11.4167752305208,15.3386331422103,20,-0.013480768598625,-0.00516290915857425,"complete","Hierarchical partition"
"69",37,18.1124945955753,10.7586726810725,15.420811829123,20,-0.0110052123343395,-0.00516290915857425,"complete","Hierarchical partition"
"70",30,17.5159003774251,10.8371559864288,14.9143148494475,20,0.00917350867637543,-0.00516290915857425,"complete","Hierarchical partition"
"71",1,16.9464360984976,7.95453629990151,14.1833478462891,20,0.0318582592577556,-0.00516290915857425,"complete","Hierarchical partition"
"72",3,17.0499700634097,10.1331504065389,14.5723444210032,20,-0.00474760275096651,-0.00516290915857425,"complete","Hierarchical partition"
"73",15,17.4968490619516,10.6834162885632,14.4756184641211,20,0.0129334604270746,-0.00516290915857425,"complete","Hierarchical partition"
"74",17,17.4621049739539,7.13473240979121,14.8201266548328,20,-0.013533188272132,-0.00516290915857425,"complete","Hierarchical partition"
"75",47,18.7370745204532,10.9704234911858,15.7982501630917,20,-0.0416615804160137,-0.00516290915857425,"complete","Hierarchical partition"
"76",29,17.9573676300274,10.8917702491803,15.1674414085149,20,-0.0146165447120042,-0.00516290915857425,"complete","Hierarchical partition"
"77",21,17.5981909493858,10.2137518183197,14.2506283250874,20,0.0187905204014242,-0.00516290915857425,"complete","Hierarchical partition"
"78",49,18.8016023461182,11.6395728063313,15.6006634329966,20,-0.019457410150391,-0.00516290915857425,"complete","Hierarchical partition"
"79",7,16.8470304827056,9.69430023364611,14.1273761444985,20,0.00913442593742408,-0.00516290915857425,"complete","Hierarchical partition"
"80",20,17.4296074721769,10.3715076307648,14.974931635712,20,-0.0147575658094211,-0.00516290915857425,"complete","Hierarchical partition"
"81",27,17.887766184908,9.77525791355125,15.108621966134,20,-0.0108579557919298,-0.00516290915857425,"complete","Hierarchical partition"
"82",16,17.5624558455954,10.5510803101098,15.0238908296389,20,-0.0132796998760724,-0.00516290915857425,"complete","Hierarchical partition"
"83",50,19.6370740285013,10.7274639864068,16.2254361489319,20,-0.0606515932219494,-0.00516290915857425,"complete","Hierarchical partition"
"84",24,17.6698915463663,10.5030331216102,15.0537895591696,20,-0.00884686931993141,-0.00516290915857425,"complete","Hierarchical partition"
"85",25,17.1464250557713,9.71124983404154,14.5465229920245,19,0.0126123770723294,-0.00516290915857425,"complete","Hierarchical partition"
"86",45,18.632727919733,10.3835254167017,15.4591239639366,20,-0.0393095898971944,-0.00516290915857425,"complete","Hierarchical partition"
"87",34,17.7491544886151,10.1537555941222,14.7110872132928,20,0.00153174940400549,-0.00516290915857425,"complete","Hierarchical partition"
"88",8,17.1260523104337,10.2832319863036,14.5786249206099,20,0.0246811899882263,-0.00516290915857425,"complete","Hierarchical partition"
"89",2,16.7080748278496,10.0572989738555,13.9097223311737,20,0.0234913370737548,-0.00516290915857425,"complete","Hierarchical partition"
"90",39,18.2825756108332,10.3718558332621,15.5022122228879,20,-0.0367925533341786,-0.00516290915857425,"complete","Hierarchical partition"
"91",33,17.8866576979842,9.6801272938804,15.3742903978929,20,-0.0168852808082953,-0.00516290915857425,"complete","Hierarchical partition"
"92",26,17.7883858651693,11.2436566574337,15.0102829374905,20,0.00757905726384536,-0.00516290915857425,"complete","Hierarchical partition"
"93",12,17.3711402613786,9.21028325302952,14.6812381344678,20,-0.001659768531592,-0.00516290915857425,"complete","Hierarchical partition"
"94",38,18.0323032405602,10.9276973876903,15.3102326477646,20,-0.0354144756017682,-0.00516290915857425,"complete","Hierarchical partition"
"95",11,17.3761031812426,10.4766558879991,14.2114662960662,20,0.018988157964341,-0.00516290915857425,"complete","Hierarchical partition"
"96",14,17.5709672077712,9.91118490856877,14.7087419155379,20,0.00918817653261513,-0.00516290915857425,"complete","Hierarchical partition"
"97",6,17.2765023951806,10.8170268125236,14.1384420667267,20,0.051797818082261,-0.00516290915857425,"complete","Hierarchical partition"
"98",44,18.380137648415,10.9641421292242,15.3380404120068,20,-0.0117014059240183,-0.00516290915857425,"complete","Hierarchical partition"
"99",9,17.3170457167337,10.539657244917,14.6051268017854,20,0.00731094213202765,-0.00516290915857425,"complete","Hierarchical partition"
"100",40,18.2114176893344,10.3982258182235,14.8445141787368,20,-0.000938958534429061,-0.00516290915857425,"complete","Hierarchical partition"
"101",47,18.35581394089,10.6293431343286,14.7862185459074,20,0.0155001801675332,0.00932274563526036,"ward.D","Hierarchical partition"
"102",9,17.9465863388074,10.3982258182235,14.3252273072297,20,0.0169667936128343,0.00932274563526036,"ward.D","Hierarchical partition"
"103",2,17.9933847181708,10.2353960178304,14.5921866632883,20,0.0177152525540541,0.00932274563526036,"ward.D","Hierarchical partition"
"104",36,18.1374087709354,9.69083331975157,14.4727516780534,20,0.0299077330187757,0.00932274563526036,"ward.D","Hierarchical partition"
"105",12,17.5346278263924,9.44398194279041,13.9424548977043,20,0.0353848668204377,0.00932274563526036,"ward.D","Hierarchical partition"
"106",27,18.2653469254642,10.9858257868561,14.5314901746151,20,0.0218390248059425,0.00932274563526036,"ward.D","Hierarchical partition"
"107",43,18.1336898371319,7.91230999411783,15.3147679730626,20,-0.0267379350159618,0.00932274563526036,"ward.D","Hierarchical partition"
"108",11,18.7658883297802,10.3114268981136,14.7941023758915,20,0.0139911907401469,0.00932274563526036,"ward.D","Hierarchical partition"
"109",46,19.6062772750047,10.8019840147011,15.4573430310441,20,-0.0298443575037079,0.00932274563526036,"ward.D","Hierarchical partition"
"110",38,18.3891551745563,9.67938467299751,15.1899859464791,20,-0.0160668333043522,0.00932274563526036,"ward.D","Hierarchical partition"
"111",33,18.4343387723714,10.3806565411127,15.3045001160479,20,-0.020444051769345,0.00932274563526036,"ward.D","Hierarchical partition"
"112",41,19.2043317309955,11.7481858712536,15.1908468047766,20,-0.00625677954274571,0.00932274563526036,"ward.D","Hierarchical partition"
"113",49,18.5559307689376,10.3580143520543,14.5490548416664,20,-0.0048686361155988,0.00932274563526036,"ward.D","Hierarchical partition"
"114",5,18.1611180821167,10.6485981560402,14.7260991198536,20,-0.00186133399215084,0.00932274563526036,"ward.D","Hierarchical partition"
"115",22,18.5743239827754,11.44532759174,15.0104695759555,20,-0.0122814647159931,0.00932274563526036,"ward.D","Hierarchical partition"
"116",7,17.5020832242884,10.6258804635019,14.2165316158386,20,0.00310392980039571,0.00932274563526036,"ward.D","Hierarchical partition"
"117",8,17.7754845083556,10.3425717562069,14.2574446482951,20,0.0440186239840149,0.00932274563526036,"ward.D","Hierarchical partition"
"118",16,18.1435809613671,10.6537273025126,14.2735103787598,20,0.0197997583187263,0.00932274563526036,"ward.D","Hierarchical partition"
"119",37,18.4642548979359,11.228239953739,14.8303956139858,20,-0.00733437931400602,0.00932274563526036,"ward.D","Hierarchical partition"
"120",24,18.102496951111,11.2139782947662,14.7515427307975,20,0.013055706237862,0.00932274563526036,"ward.D","Hierarchical partition"
"121",20,19.3572532875511,11.1366376819371,15.1664453008935,20,0.0101465389742673,0.00932274563526036,"ward.D","Hierarchical partition"
"122",25,17.6717052165937,7.95453629990151,13.785797612383,19,0.063644075950402,0.00932274563526036,"ward.D","Hierarchical partition"
"123",44,18.7506153334831,10.2699695014352,15.4578453076336,20,-0.0269445134907764,0.00932274563526036,"ward.D","Hierarchical partition"
"124",34,19.5699824967309,10.6834162885632,14.6553775732476,20,0.000175683895850286,0.00932274563526036,"ward.D","Hierarchical partition"
"125",35,17.4623290335923,11.1607218541993,14.816089311916,20,-0.00280515326257914,0.00932274563526036,"ward.D","Hierarchical partition"
"126",29,17.3403274395428,7.13473240979121,14.2387606840931,20,0.0116060081812336,0.00932274563526036,"ward.D","Hierarchical partition"
"127",13,18.1525254000098,10.9704234911858,14.8332247664517,20,0.0154618435751907,0.00932274563526036,"ward.D","Hierarchical partition"
"128",6,17.5409677757179,9.77525791355125,13.9442870506121,20,0.03578746132705,0.00932274563526036,"ward.D","Hierarchical partition"
"129",18,17.4469746128398,10.0552339247873,14.1244136602463,20,0.0164919318422204,0.00932274563526036,"ward.D","Hierarchical partition"
"130",14,18.405464625657,11.0102561835882,14.7853671718654,20,-0.00427737096171294,0.00932274563526036,"ward.D","Hierarchical partition"
"131",32,17.9983084763561,10.0572989738555,14.1341476844454,20,0.0127494597767865,0.00932274563526036,"ward.D","Hierarchical partition"
"132",4,16.9155150195463,9.4223006198744,13.3159629026249,20,0.0591594592494914,0.00932274563526036,"ward.D","Hierarchical partition"
"133",1,17.9716771600263,9.21028325302952,13.7834428491494,20,0.0382629765319884,0.00932274563526036,"ward.D","Hierarchical partition"
"134",17,17.7691703610379,9.71124983404154,14.2754563118758,20,0.0205871319078247,0.00932274563526036,"ward.D","Hierarchical partition"
"135",3,18.0364232311522,10.812427342914,13.9898891616463,20,0.0580040439972983,0.00932274563526036,"ward.D","Hierarchical partition"
"136",42,18.1041947633859,10.3602777652551,15.02538969762,20,-0.0156365772285327,0.00932274563526036,"ward.D","Hierarchical partition"
"137",23,18.0161055183437,9.91118490856877,14.8598386553792,20,0.002909470276551,0.00932274563526036,"ward.D","Hierarchical partition"
"138",48,17.6888879371628,9.33834470862753,14.060201516912,20,0.0144889977256713,0.00932274563526036,"ward.D","Hierarchical partition"
"139",21,17.92949928642,10.5917781322587,15.1913088683553,20,-0.00762260157995326,0.00932274563526036,"ward.D","Hierarchical partition"
"140",28,17.8353233375482,10.3835254167017,13.7400793635199,20,0.0395521163025886,0.00932274563526036,"ward.D","Hierarchical partition"
"141",31,18.955513727116,10.5510803101098,15.3042085167769,20,-0.0215479114547773,0.00932274563526036,"ward.D","Hierarchical partition"
"142",15,18.6344271506754,11.4167752305208,15.2132415819516,20,-0.00557913605087677,0.00932274563526036,"ward.D","Hierarchical partition"
"143",39,17.6507247501638,9.58903136554593,14.3922972471063,20,0.00295646024983722,0.00932274563526036,"ward.D","Hierarchical partition"
"144",50,19.6759036876381,10.0310015541855,15.4873608446465,20,-0.0376991465073227,0.00932274563526036,"ward.D","Hierarchical partition"
"145",10,18.205482862604,11.0906288341934,14.7362683744163,20,0.0118698797673397,0.00932274563526036,"ward.D","Hierarchical partition"
"146",26,18.9908632655486,10.191518484803,14.9052178457566,20,0.00348487130107916,0.00932274563526036,"ward.D","Hierarchical partition"
"147",19,18.6472629452854,10.870561342191,14.7518567636437,20,0.0194642619858967,0.00932274563526036,"ward.D","Hierarchical partition"
"148",40,18.2638776166698,10.9161117593438,14.7394815535726,20,0.02371361276228,0.00932274563526036,"ward.D","Hierarchical partition"
"149",30,18.623099210208,10.9641421292242,14.6523879004118,20,0.036205775544988,0.00932274563526036,"ward.D","Hierarchical partition"
"150",45,18.4138500285532,10.8995027917358,15.1529685791423,20,-0.0113435910973908,0.00932274563526036,"ward.D","Hierarchical partition"
"151",34,18.2907895274722,11.2676543685637,15.5328468781932,20,-0.0263464745625012,-0.0207629388989207,"single","Hierarchical partition"
"152",16,18.3276179403939,10.3982258182235,14.7802541834834,20,-0.0147361815293788,-0.0207629388989207,"single","Hierarchical partition"
"153",30,18.717674903369,11.7481858712536,15.3466252646191,20,-0.0170300861281274,-0.0207629388989207,"single","Hierarchical partition"
"154",9,17.9802551817049,9.69083331975157,14.3279680954752,20,0.0184305826998503,-0.0207629388989207,"single","Hierarchical partition"
"155",2,18.3937653713877,9.44398194279041,14.07079226085,20,0.0168516058989319,-0.0207629388989207,"single","Hierarchical partition"
"156",18,18.3291618347019,10.9161117593438,15.2060595181383,20,-0.0116333399017697,-0.0207629388989207,"single","Hierarchical partition"
"157",44,18.9092049319183,10.8973501817396,15.8990137349074,20,-0.0381934457802513,-0.0207629388989207,"single","Hierarchical partition"
"158",42,18.8190755631043,11.2965433044198,16.100246113553,20,-0.0573043085688535,-0.0207629388989207,"single","Hierarchical partition"
"159",43,19.4561593494219,11.4052582681042,15.9043143451263,20,-0.0450536867086333,-0.0207629388989207,"single","Hierarchical partition"
"160",15,18.0390481376171,10.3114268981136,14.6968106811049,20,-0.00606700814044453,-0.0207629388989207,"single","Hierarchical partition"
"161",32,18.9963987836217,10.870561342191,15.3409857446025,20,-0.0211197831572937,-0.0207629388989207,"single","Hierarchical partition"
"162",38,20.8127865034413,11.3048214189247,16.324514188733,20,-0.0630264264501009,-0.0207629388989207,"single","Hierarchical partition"
"163",21,18.1238484974959,10.0310015541855,15.2120528022428,20,-0.0302302829464558,-0.0207629388989207,"single","Hierarchical partition"
"164",10,17.9139541327295,10.8002142849729,14.3329414681364,20,0.00633786111009901,-0.0207629388989207,"single","Hierarchical partition"
"165",28,18.4822718080867,10.3718558332621,14.7431430901085,20,0.00640367933734736,-0.0207629388989207,"single","Hierarchical partition"
"166",11,17.3752532421848,9.33834470862753,14.3468875343001,20,0.0152968131330048,-0.0207629388989207,"single","Hierarchical partition"
"167",27,18.8471322444758,10.5510803101098,15.0735288746231,20,0.0049635144494491,-0.0207629388989207,"single","Hierarchical partition"
"168",50,20.3611749319888,13.1061037071522,17.105440598086,20,-0.09995954446107,-0.0207629388989207,"single","Hierarchical partition"
"169",17,18.2786372444547,10.539657244917,14.8156902653982,20,-0.00685497213973716,-0.0207629388989207,"single","Hierarchical partition"
"170",33,19.1659702756353,11.2392960213928,15.5470750744491,20,-0.0362330655270851,-0.0207629388989207,"single","Hierarchical partition"
"171",47,19.1808943764795,12.5075213584563,16.2411891395909,20,-0.0678799539907247,-0.0207629388989207,"single","Hierarchical partition"
"172",46,19.9859080706582,11.2895671224905,15.9354078088618,20,-0.0548155591492581,-0.0207629388989207,"single","Hierarchical partition"
"173",35,19.6390301999783,11.2501270865552,15.72474336949,20,-0.0273921562682922,-0.0207629388989207,"single","Hierarchical partition"
"174",5,18.3235471374987,7.95453629990151,14.0130639281795,20,0.0500790696922616,-0.0207629388989207,"single","Hierarchical partition"
"175",39,19.6175390972211,11.0620392801492,15.8356044065312,20,-0.066224641141686,-0.0207629388989207,"single","Hierarchical partition"
"176",7,18.4053652244922,10.0552339247873,14.3803993688786,20,0.0115751459855006,-0.0207629388989207,"single","Hierarchical partition"
"177",13,18.6608978212268,10.9276973876903,14.8332390369506,20,-0.00427610651751233,-0.0207629388989207,"single","Hierarchical partition"
